File,Algorithm,P,n_vertices,max_cap,T0,T1,T2,T3,T4
EK_p_0.2_nVertices_300_maxValue_340.txt,EK,0.2,300,340,0.007,0.014,0.016001,0.009,0.007499
Dinic_p_0.2_nVertices_300_maxValue_340.txt,Dinic,0.2,300,340,0.001,0.0005,0.000999,0.001,0.000999
MPM_p_0.2_nVertices_300_maxValue_500.txt,MPM,0.2,300,500,0.003,0.002501,0.006499,0.005002,0.004
EK_p_0.2_nVertices_300_maxValue_500.txt,EK,0.2,300,500,0.003,0.01,0.012499,0.010999,0.0055
Dinic_p_0.2_nVertices_300_maxValue_500.txt,Dinic,0.2,300,500,0.000996,0.000999,0.0005,0.0005,0.000999
MPM_p_0.2_nVertices_350_maxValue_10.txt,MPM,0.2,350,10,0.003001,0.0065,0.003501,0.004,0.0065
EK_p_0.2_nVertices_350_maxValue_10.txt,EK,0.2,350,10,0.008998,0.010001,0.011001,0.0085,0.009499
Dinic_p_0.2_nVertices_350_maxValue_10.txt,Dinic,0.2,350,10,0.000998,0.002001,0.002499,0.0025,0.002999
MPM_p_0.2_nVertices_350_maxValue_20.txt,MPM,0.2,350,20,0.008999,0.0025,0.011,0.006999,0.007
EK_p_0.2_nVertices_350_maxValue_20.txt,EK,0.2,350,20,0.007,0.025,0.013,0.013001,0.009998
Dinic_p_0.2_nVertices_350_maxValue_20.txt,Dinic,0.2,350,20,0.0025,0.002503,0.001501,0.0015,0.0015
MPM_p_0.2_nVertices_350_maxValue_30.txt,MPM,0.2,350,30,0.0065,0.005999,0.003999,0.004502,0.0055
EK_p_0.2_nVertices_350_maxValue_30.txt,EK,0.2,350,30,0.006002,0.019001,0.0135,0.012503,0.0165
Dinic_p_0.2_nVertices_350_maxValue_30.txt,Dinic,0.2,350,30,0.0015,0.001001,0.001001,0.002998,0.001998
MPM_p_0.2_nVertices_350_maxValue_50.txt,MPM,0.2,350,50,0.004499,0.006501,0.005499,0.004501,0.006
EK_p_0.2_nVertices_350_maxValue_50.txt,EK,0.2,350,50,0.012501,0.0115,0.024498,0.012,0.016002
Dinic_p_0.2_nVertices_350_maxValue_50.txt,Dinic,0.2,350,50,0.002,0.0005,0.002,0.001501,0.002003
MPM_p_0.2_nVertices_350_maxValue_80.txt,MPM,0.2,350,80,0.006502,0.005995,0.0035,0.0025,0.004
EK_p_0.2_nVertices_350_maxValue_80.txt,EK,0.2,350,80,0.005,0.014,0.012498,0.012001,0.013999
Dinic_p_0.2_nVertices_350_maxValue_80.txt,Dinic,0.2,350,80,0.0005,0.002502,0.002001,0.001,0.003
MPM_p_0.2_nVertices_350_maxValue_130.txt,MPM,0.2,350,130,0.004999,0.0035,0.007002,0.005999,0.003501
EK_p_0.2_nVertices_350_maxValue_130.txt,EK,0.2,350,130,0.017002,0.011501,0.024999,0.0145,0.031002
Dinic_p_0.2_nVertices_350_maxValue_130.txt,Dinic,0.2,350,130,0.001,0.0015,0.002,0.0015,0.003002
MPM_p_0.2_nVertices_350_maxValue_210.txt,MPM,0.2,350,210,0.004501,0.009,0.005,0.0045,0.006002
EK_p_0.2_nVertices_350_maxValue_210.txt,EK,0.2,350,210,0.004001,0.020001,0.006999,0.008498,0.0165
Dinic_p_0.2_nVertices_350_maxValue_210.txt,Dinic,0.2,350,210,0.002,0.001499,0.001999,0.001,0.001
MPM_p_0.2_nVertices_350_maxValue_340.txt,MPM,0.2,350,340,0.006996,0.005,0.004,0.008999,0.004501
EK_p_0.2_nVertices_350_maxValue_340.txt,EK,0.2,350,340,0.013501,0.0315,0.006501,0.015001,0.0225
Dinic_p_0.2_nVertices_350_maxValue_340.txt,Dinic,0.2,350,340,0.001998,0.002,0.001001,0.002499,0.002001
MPM_p_0.2_nVertices_350_maxValue_500.txt,MPM,0.2,350,500,0.004,0.008002,0.0045,0.002,0.010499
EK_p_0.2_nVertices_350_maxValue_500.txt,EK,0.2,350,500,0.010501,0.007502,0.007999,0.004001,0.0125
Dinic_p_0.2_nVertices_350_maxValue_500.txt,Dinic,0.2,350,500,0.001002,0.002,0.0015,0.002999,0.0015
MPM_p_0.2_nVertices_400_maxValue_10.txt,MPM,0.2,400,10,0.008497,0.010502,0.005,0.007,0.0115
EK_p_0.2_nVertices_400_maxValue_10.txt,EK,0.2,400,10,0.018,0.011,0.016001,0.021,0.018498
Dinic_p_0.2_nVertices_400_maxValue_10.txt,Dinic,0.2,400,10,0.002,0.003499,0.001999,0.001999,0.001
MPM_p_0.2_nVertices_400_maxValue_20.txt,MPM,0.2,400,20,0.0055,0.007001,0.011501,0.012,0.005499
EK_p_0.2_nVertices_400_maxValue_20.txt,EK,0.2,400,20,0.022999,0.020501,0.017501,0.005499,0.029499
Dinic_p_0.2_nVertices_400_maxValue_20.txt,Dinic,0.2,400,20,0.002502,0.001501,0.002999,0.002,0.004003
MPM_p_0.2_nVertices_400_maxValue_30.txt,MPM,0.2,400,30,0.005502,0.005999,0.009499,0.007999,0.004
EK_p_0.2_nVertices_400_maxValue_30.txt,EK,0.2,400,30,0.044996,0.019499,0.018502,0.029001,0.033501
Dinic_p_0.2_nVertices_400_maxValue_30.txt,Dinic,0.2,400,30,0.001999,0.003002,0.0035,0.002499,0.001501
MPM_p_0.2_nVertices_400_maxValue_50.txt,MPM,0.2,400,50,0.006,0.017,0.008501,0.009001,0.011006
EK_p_0.2_nVertices_400_maxValue_50.txt,EK,0.2,400,50,0.015001,0.0245,0.0375,0.015499,0.040999
Dinic_p_0.2_nVertices_400_maxValue_50.txt,Dinic,0.2,400,50,0.001499,0.0015,0.002498,0.0015,0.004001
MPM_p_0.2_nVertices_400_maxValue_80.txt,MPM,0.2,400,80,0.003999,0.002499,0.0095,0.007,0.005001
EK_p_0.2_nVertices_400_maxValue_80.txt,EK,0.2,400,80,0.033503,0.039,0.0295,0.033001,0.044496
Dinic_p_0.2_nVertices_400_maxValue_80.txt,Dinic,0.2,400,80,0.004501,0.001999,0.002,0.004,0.0045
MPM_p_0.2_nVertices_400_maxValue_130.txt,MPM,0.2,400,130,0.012,0.007001,0.005499,0.009,0.012001
EK_p_0.2_nVertices_400_maxValue_130.txt,EK,0.2,400,130,0.045,0.027499,0.0145,0.022499,0.008499
Dinic_p_0.2_nVertices_400_maxValue_130.txt,Dinic,0.2,400,130,0.001501,0.003001,0.0015,0.002001,0.002499
MPM_p_0.2_nVertices_400_maxValue_210.txt,MPM,0.2,400,210,0.010501,0.002,0.015,0.012,0.015499
EK_p_0.2_nVertices_400_maxValue_210.txt,EK,0.2,400,210,0.0235,0.039501,0.0365,0.010998,0.0215
Dinic_p_0.2_nVertices_400_maxValue_210.txt,Dinic,0.2,400,210,0.0025,0.003004,0.002999,0.0035,0.002
MPM_p_0.2_nVertices_400_maxValue_340.txt,MPM,0.2,400,340,0.009502,0.0075,0.004,0.010501,0.005
EK_p_0.2_nVertices_400_maxValue_340.txt,EK,0.2,400,340,0.044,0.021,0.027001,0.019,0.025001
Dinic_p_0.2_nVertices_400_maxValue_340.txt,Dinic,0.2,400,340,0.003501,0.004998,0.002501,0.0065,0.004002
MPM_p_0.2_nVertices_400_maxValue_500.txt,MPM,0.2,400,500,0.007498,0.01,0.004502,0.014,0.009
EK_p_0.2_nVertices_400_maxValue_500.txt,EK,0.2,400,500,0.037001,0.0145,0.019001,0.038996,0.048499
Dinic_p_0.2_nVertices_400_maxValue_500.txt,Dinic,0.2,400,500,0.003499,0.0035,0.004501,0.0035,0.0025
MPM_p_0.2_nVertices_450_maxValue_10.txt,MPM,0.2,450,10,0.0075,0.008,0.013499,0.0095,0.0115
EK_p_0.2_nVertices_450_maxValue_10.txt,EK,0.2,450,10,0.027502,0.020998,0.014499,0.009501,0.012998
Dinic_p_0.2_nVertices_450_maxValue_10.txt,Dinic,0.2,450,10,0.0035,0.004001,0.0015,0.003,0.001498
MPM_p_0.2_nVertices_450_maxValue_20.txt,MPM,0.2,450,20,0.0165,0.007499,0.0065,0.0085,0.0095
EK_p_0.2_nVertices_450_maxValue_20.txt,EK,0.2,450,20,0.027499,0.013499,0.016502,0.037502,0.037
Dinic_p_0.2_nVertices_450_maxValue_20.txt,Dinic,0.2,450,20,0.004,0.0025,0.002002,0.002998,0.0025
MPM_p_0.2_nVertices_450_maxValue_30.txt,MPM,0.2,450,30,0.010998,0.016499,0.008501,0.007,0.012998
EK_p_0.2_nVertices_450_maxValue_30.txt,EK,0.2,450,30,0.030499,0.032002,0.017001,0.019,0.031499
Dinic_p_0.2_nVertices_450_maxValue_30.txt,Dinic,0.2,450,30,0.001501,0.003,0.002,0.004501,0.003
MPM_p_0.2_nVertices_450_maxValue_50.txt,MPM,0.2,450,50,0.005997,0.0115,0.015999,0.011,0.012001
EK_p_0.2_nVertices_450_maxValue_50.txt,EK,0.2,450,50,0.036999,0.021,0.037,0.028001,0.042499
Dinic_p_0.2_nVertices_450_maxValue_50.txt,Dinic,0.2,450,50,0.0035,0.005,0.003001,0.004501,0.003999
MPM_p_0.2_nVertices_450_maxValue_80.txt,MPM,0.2,450,80,0.015998,0.006,0.008002,0.011,0.0085
EK_p_0.2_nVertices_450_maxValue_80.txt,EK,0.2,450,80,0.026499,0.067499,0.031,0.0285,0.0345
Dinic_p_0.2_nVertices_450_maxValue_80.txt,Dinic,0.2,450,80,0.005,0.004,0.002,0.0015,0.0025
MPM_p_0.2_nVertices_450_maxValue_130.txt,MPM,0.2,450,130,0.0105,0.009999,0.005999,0.0135,0.015997
EK_p_0.2_nVertices_450_maxValue_130.txt,EK,0.2,450,130,0.0515,0.032501,0.035501,0.045001,0.031001
Dinic_p_0.2_nVertices_450_maxValue_130.txt,Dinic,0.2,450,130,0.004999,0.004499,0.0035,0.002499,0.0025
MPM_p_0.2_nVertices_450_maxValue_210.txt,MPM,0.2,450,210,0.006004,0.005,0.011001,0.011999,0.010002
EK_p_0.2_nVertices_450_maxValue_210.txt,EK,0.2,450,210,0.072001,0.0365,0.0565,0.030999,0.0245
Dinic_p_0.2_nVertices_450_maxValue_210.txt,Dinic,0.2,450,210,0.003501,0.0045,0.004,0.002,0.002999
MPM_p_0.2_nVertices_450_maxValue_340.txt,MPM,0.2,450,340,0.0075,0.013,0.007,0.008503,0.005001
EK_p_0.2_nVertices_450_maxValue_340.txt,EK,0.2,450,340,0.049,0.018,0.064501,0.030999,0.021499
Dinic_p_0.2_nVertices_450_maxValue_340.txt,Dinic,0.2,450,340,0.003002,0.003498,0.0035,0.004003,0.004001
MPM_p_0.2_nVertices_450_maxValue_500.txt,MPM,0.2,450,500,0.015001,0.007001,0.006999,0.008497,0.016503
EK_p_0.2_nVertices_450_maxValue_500.txt,EK,0.2,450,500,0.0425,0.021,0.084998,0.021,0.032498
Dinic_p_0.2_nVertices_450_maxValue_500.txt,Dinic,0.2,450,500,0.005002,0.0025,0.005,0.003,0.002999
MPM_p_0.2_nVertices_500_maxValue_10.txt,MPM,0.2,500,10,0.021001,0.0085,0.016001,0.015499,0.011501
EK_p_0.2_nVertices_500_maxValue_10.txt,EK,0.2,500,10,0.041,0.031999,0.036,0.024999,0.027497
Dinic_p_0.2_nVertices_500_maxValue_10.txt,Dinic,0.2,500,10,0.004499,0.0035,0.002997,0.0015,0.008003
MPM_p_0.2_nVertices_500_maxValue_20.txt,MPM,0.2,500,20,0.016,0.011502,0.023002,0.012,0.015499
EK_p_0.2_nVertices_500_maxValue_20.txt,EK,0.2,500,20,0.0335,0.012499,0.0295,0.044,0.033501
Dinic_p_0.2_nVertices_500_maxValue_20.txt,Dinic,0.2,500,20,0.007,0.0045,0.006001,0.0065,0.006001
