File,Algorithm,P,n_vertices,max_cap,MeanTime
EK_p_1_nVertices_800_maxValue_500.txt,EK,1,800,500,6.8153999999999995
Dinic_p_1_nVertices_800_maxValue_500.txt,Dinic,1,800,500,0.0168002
MPM_p_1_nVertices_1300_maxValue_10.txt,MPM,1,1300,10,0.38540019999999997
EK_p_1_nVertices_1300_maxValue_10.txt,EK,1,1300,10,39.6402
Dinic_p_1_nVertices_1300_maxValue_10.txt,Dinic,1,1300,10,0.0692004
MPM_p_1_nVertices_1300_maxValue_20.txt,MPM,1,1300,20,0.3842006
EK_p_1_nVertices_1300_maxValue_20.txt,EK,1,1300,20,47.211200000000005
Dinic_p_1_nVertices_1300_maxValue_20.txt,Dinic,1,1300,20,0.0830002
MPM_p_1_nVertices_1300_maxValue_30.txt,MPM,1,1300,30,0.40100020000000003
EK_p_1_nVertices_1300_maxValue_30.txt,EK,1,1300,30,47.3643
Dinic_p_1_nVertices_1300_maxValue_30.txt,Dinic,1,1300,30,0.09160080000000001
MPM_p_1_nVertices_1300_maxValue_50.txt,MPM,1,1300,50,0.4426004
EK_p_1_nVertices_1300_maxValue_50.txt,EK,1,1300,50,44.9482
Dinic_p_1_nVertices_1300_maxValue_50.txt,Dinic,1,1300,50,0.0707
MPM_p_1_nVertices_1300_maxValue_80.txt,MPM,1,1300,80,0.4290006
EK_p_1_nVertices_1300_maxValue_80.txt,EK,1,1300,80,50.400200000000005
Dinic_p_1_nVertices_1300_maxValue_80.txt,Dinic,1,1300,80,0.059300200000000004
MPM_p_1_nVertices_1300_maxValue_130.txt,MPM,1,1300,130,0.4123
EK_p_1_nVertices_1300_maxValue_130.txt,EK,1,1300,130,48.21039999999999
Dinic_p_1_nVertices_1300_maxValue_130.txt,Dinic,1,1300,130,0.0685
MPM_p_1_nVertices_1300_maxValue_210.txt,MPM,1,1300,210,0.4377000000000001
EK_p_1_nVertices_1300_maxValue_210.txt,EK,1,1300,210,56.01460000000001
Dinic_p_1_nVertices_1300_maxValue_210.txt,Dinic,1,1300,210,0.0934012
MPM_p_1_nVertices_1300_maxValue_340.txt,MPM,1,1300,340,0.4679001999999999
EK_p_1_nVertices_1300_maxValue_340.txt,EK,1,1300,340,48.842200000000005
Dinic_p_1_nVertices_1300_maxValue_340.txt,Dinic,1,1300,340,0.08690020000000001
MPM_p_1_nVertices_1300_maxValue_500.txt,MPM,1,1300,500,0.47040019999999994
EK_p_1_nVertices_1300_maxValue_500.txt,EK,1,1300,500,54.658500000000004
Dinic_p_1_nVertices_1300_maxValue_500.txt,Dinic,1,1300,500,0.0700002
MPM_p_1_nVertices_2100_maxValue_10.txt,MPM,1,2100,10,1.5706
EK_p_1_nVertices_2100_maxValue_10.txt,EK,1,2100,10,193.79080000000002
Dinic_p_1_nVertices_2100_maxValue_10.txt,Dinic,1,2100,10,0.2328004
MPM_p_1_nVertices_2100_maxValue_20.txt,MPM,1,2100,20,1.8188000000000002
EK_p_1_nVertices_2100_maxValue_20.txt,EK,1,2100,20,219.87019999999998
Dinic_p_1_nVertices_2100_maxValue_20.txt,Dinic,1,2100,20,0.2873004
MPM_p_1_nVertices_2100_maxValue_30.txt,MPM,1,2100,30,2.1131
EK_p_1_nVertices_2100_maxValue_30.txt,EK,1,2100,30,223.925
Dinic_p_1_nVertices_2100_maxValue_30.txt,Dinic,1,2100,30,0.29869979999999996
MPM_p_1_nVertices_2100_maxValue_50.txt,MPM,1,2100,50,2.3563
EK_p_1_nVertices_2100_maxValue_50.txt,EK,1,2100,50,245.664
Dinic_p_1_nVertices_2100_maxValue_50.txt,Dinic,1,2100,50,0.24279979999999995
MPM_p_1_nVertices_2100_maxValue_80.txt,MPM,1,2100,80,2.4338
EK_p_1_nVertices_2100_maxValue_80.txt,EK,1,2100,80,252.32260000000002
Dinic_p_1_nVertices_2100_maxValue_80.txt,Dinic,1,2100,80,0.29340059999999996
MPM_p_1_nVertices_2100_maxValue_130.txt,MPM,1,2100,130,2.7113
EK_p_1_nVertices_2100_maxValue_130.txt,EK,1,2100,130,243.03680000000003
Dinic_p_1_nVertices_2100_maxValue_130.txt,Dinic,1,2100,130,0.2600998
MPM_p_1_nVertices_2100_maxValue_210.txt,MPM,1,2100,210,2.7135
EK_p_1_nVertices_2100_maxValue_210.txt,EK,1,2100,210,256.0576
Dinic_p_1_nVertices_2100_maxValue_210.txt,Dinic,1,2100,210,0.24930020000000003
MPM_p_1_nVertices_2100_maxValue_340.txt,MPM,1,2100,340,2.7297
EK_p_1_nVertices_2100_maxValue_340.txt,EK,1,2100,340,249.8186
Dinic_p_1_nVertices_2100_maxValue_340.txt,Dinic,1,2100,340,0.36269960000000007
MPM_p_1_nVertices_2100_maxValue_500.txt,MPM,1,2100,500,2.9408000000000003
EK_p_1_nVertices_2100_maxValue_500.txt,EK,1,2100,500,253.72420000000002
Dinic_p_1_nVertices_2100_maxValue_500.txt,Dinic,1,2100,500,0.23190060000000004
